yearID,teamID,W,L,R,RA,H,HR,BB,SO,Win
1973,CHA,77,85,652,705,1400,111,537,952.0,0
1973,CLE,71,91,680,826,1429,158,471,793.0,0
1973,DET,85,77,642,674,1400,157,509,722.0,1
1973,KCA,88,74,755,752,1440,114,644,696.0,1
1973,MIN,81,81,738,692,1521,120,598,954.0,0
1973,ML4,74,88,708,731,1399,145,563,977.0,0
1973,NYA,80,82,641,610,1435,131,489,680.0,0
1973,OAK,94,68,758,615,1431,147,595,919.0,1
1973,TEX,57,105,619,844,1397,110,503,791.0,0
1973,ATL,76,85,799,774,1497,206,608,870.0,0
1973,CHN,77,84,614,655,1322,117,575,855.0,0
1973,CIN,99,63,741,621,1398,137,639,947.0,1
1973,HOU,82,80,681,672,1391,134,469,962.0,1
1973,LAN,95,66,675,565,1473,110,497,795.0,1
1973,MON,79,83,668,702,1345,125,695,777.0,0
1973,NYN,82,79,608,588,1345,85,540,805.0,1
1973,PHI,71,91,642,717,1381,134,476,979.0,0
1973,PIT,80,82,704,693,1465,154,432,842.0,0
1973,SDN,60,102,548,770,1330,112,401,966.0,0
1973,SFN,88,74,739,702,1452,161,590,913.0,1
1973,SLN,81,81,643,603,1418,75,531,796.0,0
1974,BAL,91,71,659,612,1418,116,509,770.0,1
1974,BOS,84,78,696,661,1449,109,569,811.0,1
1974,CAL,68,94,618,657,1372,95,509,801.0,0
1974,CHA,80,80,684,721,1492,135,519,858.0,0
1974,CLE,77,85,662,694,1395,131,432,756.0,0
1974,DET,72,90,620,768,1375,131,436,784.0,0
1974,KCA,77,85,667,662,1448,89,550,768.0,0
1974,MIN,82,80,673,669,1530,111,520,791.0,1
1974,ML4,76,86,647,660,1335,120,500,909.0,0
1974,NYA,89,73,671,623,1451,101,515,690.0,1
1974,OAK,90,72,689,551,1315,132,568,876.0,1
1974,TEX,84,76,690,698,1482,99,508,710.0,1
1974,ATL,88,74,661,563,1375,120,571,772.0,1
1974,CHN,66,96,669,826,1397,110,621,857.0,0
1974,CIN,98,64,776,631,1437,135,693,940.0,1
1974,HOU,81,81,653,632,1441,110,471,864.0,0
1974,LAN,102,60,798,561,1511,139,597,820.0,1
1974,MON,79,82,662,657,1355,86,652,812.0,0
1974,NYN,71,91,572,646,1286,96,597,735.0,0
1974,PHI,80,82,676,701,1434,95,469,822.0,0
1974,PIT,88,74,751,657,1560,114,514,828.0,1
1974,SDN,60,102,541,830,1239,99,564,900.0,0
1974,SFN,72,90,634,723,1380,93,548,869.0,0
1974,SLN,86,75,677,643,1492,83,531,752.0,1
1975,BAL,90,69,682,553,1382,124,580,834.0,1
1975,BOS,95,65,796,709,1500,134,565,741.0,1
1975,CAL,72,89,628,723,1324,55,593,811.0,0
1975,CHA,75,86,655,703,1400,94,611,800.0,0
1975,CLE,79,80,688,703,1409,153,525,667.0,0
1975,DET,57,102,570,786,1338,125,383,872.0,0
1975,KCA,91,71,710,649,1431,118,591,675.0,1
1975,MIN,76,83,724,736,1497,121,563,746.0,0
1975,ML4,68,94,675,792,1343,146,553,922.0,0
1975,NYA,83,77,681,588,1430,110,486,710.0,1
1975,OAK,98,64,758,606,1376,151,609,846.0,1
1975,TEX,79,83,714,733,1431,134,613,863.0,0
1975,ATL,67,94,583,739,1323,107,543,759.0,0
1975,CHN,75,87,712,827,1419,95,650,802.0,0
1975,CIN,108,54,840,586,1515,124,691,916.0,1
1975,HOU,64,97,664,711,1401,84,523,762.0,0
1975,LAN,88,74,648,534,1355,118,611,825.0,1
1975,MON,75,87,601,690,1346,98,579,954.0,0
1975,NYN,82,80,646,625,1430,101,501,805.0,1
1975,PHI,86,76,735,694,1506,125,610,960.0,1
1975,PIT,92,69,712,565,1444,138,468,832.0,1
1975,SDN,71,91,552,683,1324,78,506,754.0,0
1975,SFN,80,81,659,671,1412,84,604,775.0,0
1975,SLN,82,80,662,689,1527,81,444,649.0,1
1976,BAL,88,74,619,598,1326,119,519,883.0,1
1976,BOS,83,79,716,660,1448,134,500,832.0,1
1976,CAL,76,86,550,631,1265,63,534,812.0,0
1976,CHA,64,97,586,745,1410,73,471,739.0,0
1976,CLE,81,78,615,615,1423,85,479,631.0,1
1976,DET,74,87,609,709,1401,101,450,730.0,0
1976,KCA,90,72,713,611,1490,65,484,650.0,1
1976,MIN,85,77,743,704,1526,81,550,714.0,1
1976,ML4,66,95,570,655,1326,88,511,909.0,0
1976,NYA,97,62,730,575,1496,120,470,616.0,1
1976,OAK,87,74,686,598,1319,113,592,818.0,1
1976,TEX,76,86,616,652,1390,80,568,809.0,0
1976,ATL,70,92,620,700,1309,82,589,811.0,0
1976,CHN,75,87,611,728,1386,105,490,834.0,0
1976,CIN,102,60,857,633,1599,141,681,902.0,1
1976,HOU,80,82,625,657,1401,66,530,719.0,0
1976,LAN,92,70,608,543,1371,91,486,744.0,1
1976,MON,55,107,531,734,1275,94,433,841.0,0
1976,NYN,86,76,615,538,1334,102,561,797.0,1
1976,PHI,101,61,770,557,1505,110,542,793.0,1
1976,PIT,92,70,708,630,1499,110,433,807.0,1
1976,SDN,73,89,570,662,1327,64,488,716.0,0
1976,SFN,74,88,595,686,1340,85,518,778.0,0
1976,SLN,72,90,629,671,1432,63,512,860.0,0
1977,BAL,97,64,719,653,1433,148,560,945.0,1
1977,BOS,97,64,859,712,1551,213,528,905.0,1
1977,CAL,74,88,675,695,1380,131,542,880.0,0
1977,CHA,90,72,844,771,1568,192,559,666.0,1
1977,CLE,71,90,676,739,1476,100,531,688.0,0
1977,DET,74,88,714,751,1480,166,452,764.0,0
1977,KCA,102,60,822,651,1549,146,522,687.0,1
1977,MIN,84,77,867,776,1588,123,563,754.0,1
1977,ML4,67,95,639,765,1425,125,443,862.0,0
1977,NYA,100,62,831,651,1576,184,533,681.0,1
1977,OAK,63,98,605,749,1284,117,516,910.0,0
1977,SEA,64,98,624,855,1398,133,426,769.0,0
1977,TEX,94,68,767,657,1497,135,596,904.0,1
1977,TOR,54,107,605,822,1367,100,499,819.0,0
1977,ATL,61,101,678,895,1404,139,537,876.0,0
1977,CHN,81,81,692,739,1489,111,534,796.0,0
1977,CIN,88,74,802,725,1513,181,600,911.0,1
1977,HOU,81,81,680,650,1405,114,515,839.0,0
1977,LAN,98,64,769,582,1484,191,588,896.0,1
1977,MON,75,87,665,736,1474,138,478,877.0,0
1977,NYN,64,98,587,663,1319,88,529,887.0,0
1977,PHI,101,61,847,668,1548,186,573,806.0,1
1977,PIT,96,66,734,665,1550,133,474,878.0,1
1977,SDN,69,93,692,834,1397,120,602,1057.0,0
1977,SFN,75,87,673,711,1392,134,568,842.0,0
1977,SLN,83,79,737,688,1490,96,489,823.0,1
1978,BAL,90,71,659,633,1397,154,552,864.0,1
1978,BOS,99,64,796,657,1493,172,582,835.0,1
1978,CAL,87,75,691,666,1417,108,539,682.0,1
1978,CHA,71,90,634,731,1423,106,409,625.0,0
1978,CLE,69,90,639,694,1400,106,488,698.0,0
1978,DET,86,76,714,653,1520,129,563,695.0,1
1978,KCA,92,70,743,634,1469,98,498,644.0,1
1978,MIN,73,89,666,678,1472,82,604,684.0,0
1978,ML4,93,69,804,650,1530,173,520,805.0,1
1978,NYA,100,63,735,582,1489,125,505,695.0,1
1978,OAK,69,93,532,690,1304,100,433,800.0,0
1978,SEA,56,104,614,834,1327,97,522,702.0,0
1978,TEX,87,75,692,632,1353,132,624,779.0,1
1978,TOR,59,102,590,775,1358,98,448,645.0,0
1978,ATL,69,93,600,750,1313,123,550,874.0,0
1978,CHN,79,83,664,724,1461,72,562,746.0,0
1978,CIN,92,69,710,688,1378,136,636,899.0,1
1978,HOU,74,88,605,634,1408,70,434,743.0,0
1978,LAN,95,67,727,573,1435,149,610,818.0,1
1978,MON,76,86,633,611,1404,121,396,881.0,0
1978,NYN,66,96,607,690,1332,86,549,829.0,0
1978,PHI,90,72,708,586,1404,133,552,866.0,1
1978,PIT,88,73,684,637,1390,115,480,874.0,1
1978,SDN,84,78,591,598,1349,75,536,848.0,1
1978,SFN,89,73,613,594,1331,117,554,814.0,1
1978,SLN,69,93,600,657,1351,79,420,713.0,0
1979,BAL,102,57,757,582,1401,181,608,847.0,1
1979,BOS,91,69,841,711,1567,194,512,708.0,1
1979,CAL,88,74,866,768,1563,164,589,843.0,1
1979,CHA,73,87,730,748,1505,127,454,668.0,0
1979,CLE,81,80,760,805,1388,138,657,786.0,1
1979,DET,85,76,770,738,1446,164,575,814.0,1
1979,KCA,85,77,851,816,1596,116,528,675.0,1
1979,MIN,82,80,764,725,1544,112,526,693.0,1
1979,ML4,95,66,807,722,1552,185,549,745.0,1
1979,NYA,89,71,734,672,1443,150,509,590.0,1
1979,OAK,54,108,573,860,1276,108,482,751.0,0
1979,SEA,67,95,711,820,1490,132,515,725.0,0
1979,TEX,83,79,750,698,1549,140,461,607.0,1
1979,TOR,53,109,613,862,1362,95,448,663.0,0
1979,ATL,66,94,669,763,1389,126,490,818.0,0
1979,CHN,80,82,706,707,1494,135,478,762.0,0
1979,CIN,90,71,731,644,1445,132,614,902.0,1
1979,HOU,89,73,583,582,1382,49,461,745.0,1
1979,LAN,79,83,739,717,1443,183,556,834.0,0
1979,MON,95,65,701,581,1445,143,432,890.0,1
1979,NYN,63,99,593,706,1399,74,498,817.0,0
1979,PHI,84,78,683,718,1453,119,602,764.0,1
1979,PIT,98,64,775,643,1541,148,483,855.0,1
1979,SDN,68,93,603,681,1316,93,534,770.0,0
1979,SFN,71,91,672,751,1328,125,580,925.0,0
1979,SLN,86,76,731,693,1594,100,460,838.0,1
1980,BAL,100,62,805,640,1523,156,587,766.0,1
1980,BOS,83,77,757,767,1588,162,475,720.0,1
1980,CAL,65,95,698,797,1442,106,539,889.0,0
1980,CHA,70,90,587,722,1408,91,399,670.0,0
1980,CLE,79,81,738,807,1517,89,617,625.0,0
1980,DET,84,78,830,757,1543,143,645,844.0,1
1980,KCA,97,65,809,694,1633,115,508,709.0,1
1980,MIN,77,84,670,724,1468,99,436,703.0,0
1980,ML4,86,76,811,682,1555,203,455,745.0,1
1980,NYA,103,59,820,662,1484,189,643,739.0,1
1980,OAK,83,79,686,642,1424,137,506,824.0,1
1980,SEA,59,103,610,793,1359,104,483,727.0,0
1980,TEX,76,85,756,752,1616,124,480,589.0,0
1980,TOR,67,95,624,762,1398,126,448,813.0,0
1980,ATL,81,80,630,660,1352,144,434,899.0,1
1980,CHN,64,98,614,728,1411,107,471,912.0,0
1980,CIN,89,73,707,670,1445,113,537,852.0,1
1980,HOU,93,70,637,589,1455,75,540,755.0,1
1980,LAN,92,71,663,591,1462,148,492,846.0,1
1980,MON,90,72,694,629,1407,114,547,865.0,1
1980,NYN,67,95,611,702,1407,61,501,840.0,0
1980,PHI,91,71,728,639,1517,117,472,708.0,1
1980,PIT,83,79,666,646,1469,116,452,760.0,1
1980,SDN,73,89,591,654,1410,67,563,791.0,0
1980,SFN,75,86,573,634,1310,80,509,840.0,0
1980,SLN,74,88,738,710,1541,101,451,781.0,0
1981,BAL,59,46,429,437,883,88,404,454.0,1
1981,BOS,59,49,519,481,1052,90,378,520.0,1
1981,CAL,51,59,476,453,944,97,393,571.0,0
1981,CHA,54,52,476,423,982,76,322,518.0,1
1981,CLE,52,51,431,442,922,39,343,379.0,1
1981,DET,60,49,427,404,922,65,404,500.0,1
1981,KCA,50,53,397,405,952,61,301,419.0,0
1981,MIN,41,68,378,486,884,47,275,497.0,0
1981,ML4,62,47,493,459,961,96,300,461.0,1
1981,NYA,59,48,421,343,889,100,391,434.0,1
1981,OAK,64,45,458,403,910,104,342,647.0,1
1981,SEA,44,65,426,521,950,89,329,553.0,0
1981,TEX,57,48,452,389,968,49,295,396.0,1
1981,TOR,37,69,329,466,797,61,284,556.0,0
1981,ATL,50,56,395,416,886,64,321,540.0,0
1981,CHN,38,65,370,483,838,57,342,611.0,0
1981,CIN,66,42,464,440,972,64,375,553.0,1
1981,HOU,61,49,394,331,948,45,340,488.0,1
1981,LAN,63,47,450,356,984,82,331,550.0,1
1981,MON,60,48,443,394,883,81,368,498.0,1
1981,NYN,41,62,348,432,868,57,304,603.0,0
1981,PHI,59,48,491,472,1002,69,372,432.0,1
1981,PIT,46,56,407,425,920,55,278,494.0,0
1981,SDN,41,69,382,455,963,32,311,525.0,0
1981,SFN,56,55,427,414,941,63,386,543.0,1
1981,SLN,59,43,464,417,936,50,379,495.0,1
1982,BAL,94,68,774,687,1478,179,634,796.0,1
1982,BOS,89,73,753,713,1536,136,547,736.0,1
1982,CAL,93,69,814,670,1518,186,613,760.0,1
1982,CHA,87,75,786,710,1523,136,533,866.0,1
1982,CLE,78,84,683,748,1458,109,651,625.0,0
1982,DET,83,79,729,685,1489,177,470,807.0,1
1982,KCA,90,72,784,717,1603,132,442,758.0,1
1982,MIN,60,102,657,819,1427,148,474,887.0,0
1982,ML4,95,67,891,717,1599,216,484,714.0,1
1982,NYA,79,83,709,716,1417,161,590,719.0,0
1982,OAK,68,94,691,819,1286,149,582,948.0,0
1982,SEA,76,86,651,712,1431,130,456,806.0,0
1982,TEX,64,98,590,749,1354,115,447,750.0,0
1982,TOR,78,84,651,701,1447,106,415,749.0,0
1982,ATL,89,73,739,702,1411,146,554,869.0,1
1982,CHN,73,89,676,709,1436,102,460,869.0,0
1982,CIN,61,101,545,661,1375,82,470,817.0,0
1982,HOU,77,85,569,620,1342,74,435,830.0,0
1982,LAN,88,74,691,612,1487,138,528,804.0,1
1982,MON,86,76,697,616,1454,133,503,816.0,1
1982,NYN,65,97,609,723,1361,97,456,1005.0,0
1982,PHI,89,73,664,654,1417,112,506,831.0,1
1982,PIT,84,78,724,696,1535,134,447,862.0,1
1982,SDN,81,81,675,658,1435,81,429,877.0,0
1982,SFN,87,75,673,687,1393,133,607,915.0,1
1982,SLN,92,70,685,609,1439,67,569,805.0,1
1983,BAL,98,64,799,652,1492,168,601,800.0,1
1983,BOS,78,84,724,775,1512,142,536,758.0,0
1983,CAL,70,92,722,779,1467,154,509,835.0,0
1983,CHA,99,63,800,650,1439,157,527,888.0,1
1983,CLE,70,92,704,785,1451,86,605,691.0,0
1983,DET,92,70,789,679,1530,156,508,831.0,1
1983,KCA,79,83,696,767,1515,109,397,722.0,0
1983,MIN,70,92,709,822,1463,141,467,802.0,0
1983,ML4,87,75,764,708,1556,132,475,665.0,1
1983,NYA,91,71,770,703,1535,153,533,686.0,1
1983,OAK,74,88,708,782,1447,121,524,872.0,0
1983,SEA,60,102,558,740,1280,111,460,840.0,0
1983,TEX,77,85,639,609,1429,106,442,767.0,0
1983,TOR,89,73,795,726,1546,167,510,810.0,1
1983,ATL,88,74,746,640,1489,130,582,847.0,1
1983,CHN,71,91,701,719,1436,140,470,868.0,0
1983,CIN,74,88,623,710,1274,107,588,1006.0,0
1983,HOU,85,77,643,646,1412,97,517,869.0,1
1983,LAN,91,71,654,609,1358,146,541,925.0,1
1983,MON,82,80,677,646,1482,102,509,733.0,1
1983,NYN,68,94,575,680,1314,112,436,1031.0,0
1983,PHI,90,72,696,635,1352,125,640,906.0,1
1983,PIT,84,78,659,648,1460,121,497,873.0,1
1983,SDN,81,81,653,653,1384,93,482,822.0,0
1983,SFN,79,83,687,697,1324,142,619,990.0,0
1983,SLN,79,83,679,710,1496,83,543,879.0,0
1984,BAL,85,77,681,667,1374,160,620,884.0,1
1984,BOS,86,76,810,764,1598,181,500,842.0,1
1984,CAL,81,81,696,697,1363,150,556,928.0,0
1984,CHA,74,88,679,736,1360,172,523,883.0,0
1984,CLE,75,87,761,766,1498,123,600,815.0,0
1984,DET,104,58,829,643,1529,187,602,941.0,1
1984,KCA,84,78,673,686,1487,117,400,832.0,1
1984,MIN,81,81,673,675,1473,114,437,735.0,0
1984,ML4,67,94,641,734,1446,96,432,673.0,0
1984,NYA,87,75,758,679,1560,130,534,673.0,1
1984,OAK,77,85,738,796,1415,158,568,871.0,0
1984,SEA,74,88,682,774,1429,129,519,871.0,0
1984,TEX,69,92,656,714,1452,120,420,807.0,0
1984,TOR,89,73,750,696,1555,143,460,816.0,1
1984,ATL,80,82,632,655,1338,111,555,896.0,0
1984,CHN,96,65,762,658,1415,136,567,967.0,1
1984,CIN,70,92,627,747,1342,106,566,978.0,0
1984,HOU,80,82,693,630,1465,79,494,837.0,0
1984,LAN,79,83,580,600,1316,102,488,829.0,0
1984,MON,78,83,593,585,1367,96,470,782.0,0
1984,NYN,90,72,652,676,1400,107,500,1001.0,1
1984,PHI,81,81,720,690,1494,147,555,1084.0,0
1984,PIT,75,87,615,567,1412,98,438,841.0,0
1984,SDN,92,70,686,634,1425,109,472,810.0,1
1984,SFN,66,96,682,807,1499,112,528,980.0,0
1984,SLN,84,78,652,645,1369,75,516,924.0,1
1985,BAL,83,78,818,764,1451,214,604,908.0,1
1985,BOS,81,81,800,720,1615,162,562,816.0,0
1985,CAL,90,72,732,703,1364,153,648,902.0,1
1985,CHA,85,77,736,720,1386,146,471,843.0,1
1985,CLE,60,102,729,861,1465,116,492,817.0,0
1985,DET,84,77,729,688,1413,202,526,926.0,1
1985,KCA,91,71,687,639,1384,154,473,840.0,1
1985,MIN,77,85,705,782,1453,141,502,779.0,0
1985,ML4,71,90,690,802,1467,101,462,746.0,0
1985,NYA,97,64,839,660,1458,176,620,771.0,1
1985,OAK,77,85,757,787,1475,155,508,861.0,0
1985,SEA,74,88,719,818,1410,171,564,942.0,0
1985,TEX,62,99,617,785,1359,129,530,819.0,0
1985,TOR,99,62,759,588,1482,158,503,807.0,1
1985,ATL,66,96,632,781,1359,126,553,849.0,0
1985,CHN,77,84,686,729,1397,150,562,937.0,0
1985,CIN,89,72,677,666,1385,114,576,856.0,1
1985,HOU,83,79,706,691,1457,121,477,873.0,1
1985,LAN,95,67,682,579,1434,129,539,846.0,1
1985,MON,84,77,633,636,1342,118,492,880.0,1
1985,NYN,98,64,695,568,1425,134,546,872.0,1
1985,PHI,75,87,667,673,1343,141,527,1095.0,0
1985,PIT,57,104,568,708,1340,80,514,842.0,0
1985,SDN,83,79,650,622,1405,109,513,809.0,1
1985,SFN,62,100,556,674,1263,115,488,962.0,0
1985,SLN,101,61,747,572,1446,87,586,853.0,1
1986,BAL,73,89,708,760,1425,169,563,862.0,0
1986,BOS,95,66,794,696,1488,144,595,707.0,1
1986,CAL,92,70,786,684,1387,167,671,860.0,1
1986,CHA,72,90,644,699,1335,121,487,940.0,0
1986,CLE,84,78,831,841,1620,157,456,944.0,1
1986,DET,87,75,798,714,1447,198,613,885.0,1
1986,KCA,76,86,654,673,1403,137,474,919.0,0
1986,MIN,71,91,741,839,1446,196,501,977.0,0
1986,ML4,77,84,667,734,1393,127,530,986.0,0
1986,NYA,90,72,797,738,1512,188,645,911.0,1
1986,OAK,76,86,731,760,1370,163,553,983.0,0
1986,SEA,67,95,718,835,1392,158,572,1148.0,0
1986,TEX,87,75,771,743,1479,184,511,1088.0,1
1986,TOR,86,76,809,733,1540,181,496,848.0,1
1986,ATL,72,89,615,719,1348,138,538,904.0,0
1986,CHN,70,90,680,781,1409,155,508,966.0,0
1986,CIN,86,76,732,717,1404,144,586,920.0,1
1986,HOU,96,66,654,569,1388,125,536,916.0,1
1986,LAN,73,89,638,679,1373,130,478,966.0,0
1986,MON,78,83,637,688,1401,110,537,1016.0,0
1986,NYN,108,54,783,578,1462,148,631,968.0,1
1986,PHI,86,75,739,713,1386,154,589,1154.0,1
1986,PIT,64,98,663,700,1366,111,569,929.0,0
1986,SDN,74,88,656,723,1442,136,484,917.0,0
1986,SFN,83,79,698,618,1394,114,536,1087.0,1
1986,SLN,79,82,601,611,1270,58,568,905.0,0
1987,BAL,67,95,729,880,1437,211,524,939.0,0
1987,BOS,78,84,842,825,1554,174,606,825.0,0
1987,CAL,75,87,770,803,1406,172,590,926.0,0
1987,CHA,77,85,748,746,1427,173,487,971.0,0
1987,CLE,61,101,742,957,1476,187,489,977.0,0
1987,DET,98,64,896,735,1535,225,653,913.0,1
1987,KCA,83,79,715,691,1443,168,523,1034.0,1
1987,MIN,85,77,786,806,1422,196,523,898.0,1
1987,ML4,91,71,862,817,1552,163,598,1040.0,1
1987,NYA,89,73,788,758,1445,196,604,949.0,1
1987,OAK,81,81,806,789,1432,199,593,1056.0,0
1987,SEA,78,84,760,801,1499,161,500,863.0,0
1987,TEX,75,87,823,849,1478,194,567,1081.0,0
1987,TOR,96,66,845,655,1514,215,555,970.0,1
1987,ATL,69,92,747,829,1401,152,641,834.0,0
1987,CHN,76,85,720,801,1475,209,504,1064.0,0
1987,CIN,84,78,783,752,1478,192,514,928.0,1
1987,HOU,76,86,648,678,1386,122,526,936.0,0
1987,LAN,73,89,635,675,1389,125,445,923.0,0
1987,MON,91,71,741,720,1467,120,501,918.0,1
1987,NYN,92,70,823,698,1499,192,592,1012.0,1
1987,PHI,80,82,702,749,1390,169,587,1109.0,0
1987,PIT,80,82,723,744,1464,131,535,914.0,0
1987,SDN,65,97,668,763,1419,113,577,992.0,0
1987,SFN,90,72,783,669,1458,205,511,1094.0,1
1987,SLN,95,67,798,693,1449,94,644,933.0,1
1988,BAL,54,107,550,789,1275,137,504,869.0,0
1988,BOS,89,73,813,689,1569,124,623,728.0,1
1988,CAL,75,87,714,771,1458,124,469,819.0,0
1988,CHA,71,90,631,757,1327,132,446,908.0,0
1988,CLE,78,84,666,731,1435,134,416,866.0,0
1988,DET,88,74,703,658,1358,143,588,841.0,1
1988,KCA,84,77,704,648,1419,121,486,944.0,1
1988,MIN,91,71,759,672,1508,151,528,832.0,1
1988,ML4,87,75,682,616,1409,113,439,911.0,1
1988,NYA,85,76,772,748,1469,148,588,935.0,1
1988,OAK,104,58,800,620,1474,156,580,926.0,1
1988,SEA,68,93,664,744,1397,148,461,787.0,0
1988,TEX,70,91,637,735,1378,112,542,1022.0,0
1988,TOR,87,75,763,680,1491,158,521,935.0,1
1988,ATL,54,106,555,741,1319,96,432,848.0,0
1988,CHN,77,85,660,694,1481,113,403,910.0,0
1988,CIN,87,74,641,596,1334,122,479,922.0,1
1988,HOU,82,80,617,631,1338,96,474,840.0,1
1988,LAN,94,67,628,544,1346,99,437,947.0,1
1988,MON,81,81,628,592,1400,107,454,1053.0,0
1988,NYN,100,60,703,532,1387,152,544,842.0,1
1988,PHI,65,96,597,734,1294,106,489,981.0,0
1988,PIT,85,75,651,616,1327,110,553,947.0,1
1988,SDN,83,78,594,583,1325,94,494,892.0,1
1988,SFN,83,79,670,626,1353,113,550,1023.0,1
1988,SLN,76,86,578,633,1373,71,484,827.0,0
1989,BAL,87,75,708,686,1369,129,593,957.0,1
1989,BOS,83,79,774,735,1571,108,643,755.0,1
1989,CAL,91,71,669,578,1422,145,429,1011.0,1
1989,CHA,69,92,693,750,1493,94,464,873.0,0
1989,CLE,73,89,604,654,1340,127,499,934.0,0
1989,DET,59,103,617,816,1315,116,585,899.0,0
1989,KCA,92,70,690,635,1428,101,554,897.0,1
1989,MIN,80,82,740,738,1542,117,478,743.0,0
1989,ML4,81,81,707,679,1415,126,455,791.0,0
1989,NYA,74,87,698,792,1470,130,502,831.0,0
1989,OAK,99,63,712,576,1414,127,562,855.0,1
1989,SEA,73,89,694,728,1417,134,489,838.0,0
1989,TEX,83,79,695,714,1433,122,503,989.0,1
1989,TOR,89,73,731,651,1449,142,521,923.0,1
1989,ATL,63,97,584,680,1281,128,485,996.0,0
1989,CHN,93,69,702,623,1438,124,472,921.0,1
1989,CIN,75,87,632,691,1362,128,493,1028.0,0
1989,HOU,86,76,647,669,1316,97,530,860.0,1
1989,LAN,77,83,554,536,1313,89,507,885.0,0
1989,MON,81,81,632,630,1353,100,572,958.0,0
1989,NYN,87,75,683,595,1351,147,504,934.0,1
1989,PHI,67,95,629,735,1324,123,558,926.0,0
1989,PIT,74,88,637,680,1334,95,563,914.0,0
1989,SDN,89,73,642,626,1360,120,552,1013.0,1
1989,SFN,92,70,699,600,1365,141,508,1071.0,1
1989,SLN,86,76,632,608,1418,73,507,848.0,1
1990,BAL,76,85,669,698,1328,132,660,962.0,0
1990,BOS,88,74,699,664,1502,106,598,795.0,1
1990,CAL,80,82,690,706,1448,147,566,1000.0,0
1990,CHA,94,68,682,633,1393,106,478,903.0,1
1990,CLE,77,85,732,737,1465,110,458,836.0,0
1990,DET,79,83,750,754,1418,172,634,952.0,0
1990,KCA,75,86,707,709,1465,100,498,879.0,0
1990,MIN,74,88,666,729,1458,100,445,749.0,0
1990,ML4,74,88,732,760,1408,128,519,821.0,0
1990,NYA,67,95,603,749,1322,147,427,1027.0,0
1990,OAK,103,59,733,570,1379,164,651,992.0,1
1990,SEA,77,85,640,680,1419,107,596,749.0,0
1990,TEX,83,79,676,696,1416,110,575,1054.0,1
1990,TOR,86,76,767,661,1479,167,526,970.0,1
1990,ATL,65,97,682,821,1376,162,473,1010.0,0
1990,CHN,77,85,690,774,1474,136,406,869.0,0
1990,CIN,91,71,693,597,1466,125,466,913.0,1
1990,HOU,75,87,573,656,1301,94,548,997.0,0
1990,LAN,86,76,728,685,1436,129,538,952.0,1
1990,MON,85,77,662,598,1363,114,576,1024.0,1
1990,NYN,91,71,775,613,1410,172,536,851.0,1
1990,PHI,77,85,646,729,1410,103,582,915.0,0
1990,PIT,95,67,733,619,1395,138,582,914.0,1
1990,SDN,75,87,673,673,1429,123,509,902.0,0
1990,SFN,85,77,719,710,1459,152,488,973.0,1
1990,SLN,70,92,599,698,1398,73,517,844.0,0
1991,BAL,67,95,686,796,1421,170,528,974.0,0
1991,BOS,84,78,731,712,1486,126,593,820.0,1
1991,CAL,81,81,653,649,1396,115,448,928.0,0
1991,CHA,87,75,758,681,1464,139,610,896.0,1
1991,CLE,57,105,576,759,1390,79,449,888.0,0
1991,DET,84,78,817,794,1372,209,699,1185.0,1
1991,KCA,82,80,727,722,1475,117,523,969.0,1
1991,MIN,95,67,776,652,1557,140,526,747.0,1
1991,ML4,83,79,799,744,1523,116,556,802.0,1
1991,NYA,71,91,674,777,1418,147,473,861.0,0
1991,OAK,84,78,760,776,1342,159,642,981.0,1
1991,SEA,83,79,702,674,1400,126,588,811.0,1
1991,TEX,85,77,829,814,1539,177,596,1039.0,1
1991,TOR,91,71,684,622,1412,133,499,1043.0,1
1991,ATL,94,68,749,644,1407,141,563,906.0,1
1991,CHN,77,83,695,734,1395,159,442,879.0,0
1991,CIN,74,88,689,691,1419,164,488,1006.0,0
1991,HOU,65,97,605,717,1345,79,502,1027.0,0
1991,LAN,93,69,665,565,1366,108,583,957.0,1
1991,MON,71,90,579,655,1329,95,484,1056.0,0
1991,NYN,77,84,640,646,1305,117,578,789.0,0
1991,PHI,78,84,629,680,1332,111,490,1026.0,0
1991,PIT,98,64,768,632,1433,126,620,901.0,1
1991,SDN,84,78,636,646,1321,121,501,1069.0,1
1991,SFN,75,87,649,697,1345,141,471,973.0,0
1991,SLN,84,78,651,648,1366,68,532,857.0,1
1992,BAL,89,73,705,656,1423,148,647,827.0,1
1992,BOS,73,89,599,669,1343,84,591,865.0,0
1992,CAL,72,90,579,671,1306,88,416,882.0,0
1992,CHA,86,76,738,690,1434,110,622,784.0,1
1992,CLE,76,86,674,746,1495,127,448,885.0,0
1992,DET,75,87,791,794,1411,182,675,1055.0,0
1992,KCA,72,90,610,667,1411,75,439,741.0,0
1992,MIN,90,72,747,653,1544,104,527,834.0,1
1992,ML4,92,70,740,604,1477,82,511,779.0,1
1992,NYA,76,86,733,746,1462,163,536,903.0,0
1992,OAK,96,66,745,672,1389,142,707,831.0,1
1992,SEA,64,98,679,799,1466,149,474,841.0,0
1992,TEX,77,85,682,753,1387,159,550,1036.0,0
1992,TOR,96,66,780,682,1458,163,561,933.0,1
1992,ATL,98,64,682,569,1391,138,493,924.0,1
1992,CHN,78,84,593,624,1420,104,417,816.0,0
